policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.07565533  0.09087572 -0.04084142 ...,  0.3670149   0.01449999 -0.1275    ]","[-0.1522279   0.21606082 -0.04037623 ..., -0.49617696 -0.02600017 -0.033     ]","[-0.10001774  0.16546729 -0.05349287 ...,  0.37637686  0.01199999
 -0.08099998]","[-0.03549666  0.2267569   0.10549167 ...,  0.39756083 -0.003      -0.047     ]","[ 0.14742469 -0.18683805 -0.17495438 ..., -0.29867967 -0.0005     -0.04350001]"
"[ 0.07615533  0.09137572 -0.04134142 ...,  0.3685149   0.01299999 -0.128     ]","[-0.1507279   0.21756082 -0.04187623 ..., -0.49767696 -0.02650017 -0.0345    ]","[-0.10051774  0.16496729 -0.05299287 ...,  0.37687686  0.01249999
 -0.08249998]","[-0.03649666  0.2257569   0.10649167 ...,  0.39856083 -0.002      -0.048     ]","[ 0.14592469 -0.18533805 -0.17345438 ..., -0.29817967 -0.001      -0.04300001]"
"[ 0.07615533  0.09137572 -0.04134142 ...,  0.3695149   0.01199999 -0.13      ]","[-0.1512279   0.21706082 -0.04137623 ..., -0.49617696 -0.02600017 -0.032     ]","[-0.10001774  0.16546729 -0.05349287 ...,  0.37737686  0.01199999
 -0.08299998]","[-0.03849666  0.2237569   0.10849167 ...,  0.39856083 -0.002      -0.05      ]","[ 0.14592469 -0.18533805 -0.17345438 ..., -0.29917967 -0.001      -0.04400001]"
"[ 0.07465533  0.08987572 -0.03884142 ...,  0.3700149   0.01349999 -0.1315    ]","[-0.1507279   0.21756082 -0.04187623 ..., -0.49667696 -0.02650017 -0.0315    ]","[-0.10251774  0.16296729 -0.05099287 ...,  0.37787686  0.01049999
 -0.08349998]","[-0.04099666  0.2212569   0.11099167 ...,  0.39906083 -0.0025     -0.0505    ]","[ 0.14742469 -0.18683805 -0.17495438 ..., -0.30067967 -0.0015     -0.04450001]"
"[ 0.07515533  0.09037572 -0.04034142 ...,  0.3705149   0.01199999 -0.132     ]","[-0.1517279   0.21656082 -0.04087623 ..., -0.49667696 -0.02550017 -0.0305    ]","[-0.10401774  0.16146729 -0.04949287 ...,  0.37637686  0.00999999
 -0.08499998]","[-0.03949666  0.2227569   0.10949167 ...,  0.39856083 -0.003      -0.051     ]","[ 0.14642469 -0.18583805 -0.17395438 ..., -0.29967967 -0.0025     -0.04550001]"
"[ 0.07915533  0.09437572 -0.04434142 ...,  0.3735149   0.00799999 -0.136     ]","[-0.1547279   0.21356082 -0.03787623 ..., -0.49267696 -0.02350017 -0.0275    ]","[-0.10501774  0.16046729 -0.04849287 ...,  0.37637686  0.01099999
 -0.08599998]","[-0.03849666  0.2237569   0.10849167 ...,  0.39756083 -0.002      -0.052     ]","[ 0.14592469 -0.18533805 -0.17345438 ..., -0.30017967 -0.004      -0.04600001]"
"[ 0.08115533  0.09537572 -0.04834142 ...,  0.3745149   0.00699999 -0.138     ]","[-0.1562279   0.21206082 -0.03637623 ..., -0.49417696 -0.02200017 -0.028     ]","[-0.10301774  0.16246729 -0.05049287 ...,  0.37737686  0.00899999
 -0.08699998]","[-0.03899666  0.2232569   0.10899167 ...,  0.39706083 -0.0015     -0.0535    ]","[ 0.14542469 -0.18483805 -0.17295438 ..., -0.30167967 -0.0045     -0.04750001]"
"[ 0.08515533  0.09737572 -0.05334142 ...,  0.3725149   0.00499999 -0.14      ]","[-0.1552279   0.21306082 -0.03737623 ..., -0.49317696 -0.02300017 -0.029     ]","[-0.10451774  0.16196729 -0.04899287 ...,  0.37787686  0.00949999
 -0.08549998]","[ -4.04966560e-02   2.21756898e-01   1.10491673e-01 ...,   3.97560830e-01
   4.28550210e-10  -5.19999952e-02]","[ 0.14392469 -0.18333805 -0.17145438 ..., -0.30317967 -0.006      -0.04900001]"
"[ 0.09015533  0.10037572 -0.05834142 ...,  0.3735149   0.00199999 -0.141     ]","[-0.1547279   0.21356082 -0.03787623 ..., -0.49367696 -0.02350017 -0.0295    ]","[-0.10601774  0.16046729 -0.04749287 ...,  0.37837686  0.00899999
 -0.08599998]","[-0.03749666  0.2247569   0.10749167 ...,  0.39856083  0.002      -0.053     ]","[ 0.14192469 -0.18133805 -0.16945438 ..., -0.30217967 -0.005      -0.04700001]"
"[ 0.09415533  0.10437572 -0.06234142 ...,  0.3745149  -0.00200001 -0.143     ]","[-0.1592279   0.20906082 -0.03337623 ..., -0.49217696 -0.02100017 -0.028     ]","[-0.10801774  0.15846729 -0.04549287 ...,  0.37937686  0.01099999
 -0.08799998]","[-0.03749666  0.2247569   0.10749167 ...,  0.39956083  0.002      -0.052     ]","[ 0.14142469 -0.18083805 -0.16895438 ..., -0.30267967 -0.0055     -0.04650001]"
"[ 0.09215533  0.10237572 -0.06334142 ...,  0.3755149  -0.00100001 -0.144     ]","[-0.1632279   0.20406082 -0.02837623 ..., -0.49417696 -0.01900017 -0.026     ]","[-0.10951774  0.15696729 -0.04399287 ...,  0.37887686  0.01049999
 -0.08649998]","[-0.03549666  0.2257569   0.10449167 ...,  0.39856083  0.002      -0.052     ]","[ 0.14192469 -0.18133805 -0.16945438 ..., -0.30117967 -0.005      -0.04600001]"
"[  9.11553275e-02   1.01375724e-01  -6.43414234e-02 ...,   3.76514904e-01
  -5.52248348e-09  -1.43000000e-01]","[-0.1672279   0.19906082 -0.02337623 ..., -0.49517696 -0.01700017 -0.025     ]","[-0.11101774  0.15546729 -0.04249287 ...,  0.37737686  0.00999999
 -0.08799998]","[-0.03549666  0.2257569   0.10449167 ...,  0.39856083  0.003      -0.051     ]","[ 0.14092469 -0.18033805 -0.16845438 ..., -0.30117967 -0.005      -0.04500001]"
"[ 0.09065533  0.10087572 -0.06484142 ...,  0.3760149   0.00049999 -0.1425    ]","[-0.1717279   0.19456082 -0.01887623 ..., -0.49867696 -0.01450017 -0.0255    ]","[-0.11001774  0.15646729 -0.04349287 ...,  0.37637686  0.00899999
 -0.08899998]","[-0.03599666  0.2252569   0.10499167 ...,  0.39906083  0.0035     -0.0505    ]","[ 0.14042469 -0.17983805 -0.16795438 ..., -0.30167967 -0.0055     -0.04550001]"
"[ 0.09165533  0.10087572 -0.06384142 ...,  0.3750149  -0.00050001 -0.1385    ]","[-0.1722279   0.19406082 -0.01837623 ..., -0.49717696 -0.01400017 -0.025     ]","[-0.10701774  0.16046729 -0.04649287 ...,  0.37837686  0.00599999
 -0.08999998]","[-0.03749666  0.2237569   0.10649167 ...,  0.40056083  0.005      -0.049     ]","[ 0.14242469 -0.18183805 -0.16995438 ..., -0.30167967 -0.0035     -0.04650001]"
"[ 0.09115533  0.10037572 -0.06534142 ...,  0.3765149   0.00099999 -0.138     ]","[-0.1712279   0.19506082 -0.01937623 ..., -0.49817696 -0.01500017 -0.024     ]","[-0.10401774  0.16346729 -0.04949287 ...,  0.37737686  0.00799999
 -0.09099998]","[-0.03899666  0.2222569   0.10799167 ...,  0.40106083  0.0045     -0.0485    ]","[ 0.14092469 -0.18033805 -0.16845438 ..., -0.30117967 -0.003      -0.04600001]"
"[  9.21553267e-02   1.01375724e-01  -6.43414233e-02 ...,   3.77514904e-01
  -5.52221172e-09  -1.37000000e-01]","[-0.1702279   0.19606082 -0.02037623 ..., -0.50017696 -0.01500017 -0.026     ]","[-0.10451774  0.16396729 -0.04899287 ...,  0.37787686  0.00949999
 -0.09349998]","[-0.03849666  0.2227569   0.10749167 ...,  0.40156083  0.003      -0.047     ]","[ 0.14042469 -0.17983805 -0.16795438 ..., -0.29967967 -0.0015     -0.04450001]"
"[ 0.09165533  0.10087572 -0.06484142 ...,  0.3770149   0.00049999 -0.1375    ]","[-0.1692279   0.19706082 -0.02137623 ..., -0.49917696 -0.01600017 -0.027     ]","[-0.10401774  0.16446729 -0.04949287 ...,  0.37837686  0.01099999
 -0.09299998]","[-0.03899666  0.2222569   0.10799167 ...,  0.40206083  0.0025     -0.0475    ]","[ 0.13942469 -0.17883805 -0.16695438 ..., -0.30067967 -0.0025     -0.04250001]"
"[ 0.09065533  0.09987572 -0.06684142 ...,  0.3780149  -0.00050001 -0.1385    ]","[-0.1662279   0.20006082 -0.02437623 ..., -0.49817696 -0.01700017 -0.028     ]","[-0.10401774  0.16446729 -0.04949287 ...,  0.37837686  0.00999999
 -0.09199998]","[-0.03849666  0.2227569   0.10749167 ...,  0.40056083  0.001      -0.047     ]","[ 0.13892469 -0.17833805 -0.16645438 ..., -0.30017967 -0.003      -0.04500001]"
"[ 0.08915533  0.09837572 -0.06834142 ...,  0.3795149  -0.00200001 -0.138     ]","[-0.1652279   0.20206082 -0.02637623 ..., -0.49617696 -0.01900017 -0.029     ]","[-0.10401774  0.16446729 -0.04949287 ...,  0.38037686  0.00799999
 -0.09599998]","[-0.03999666  0.2212569   0.10899167 ...,  0.40006083  0.0005     -0.0485    ]","[  1.40924693e-01  -1.80338046e-01  -1.68454380e-01 ...,  -2.98179669e-01
  -4.70522291e-09  -4.90000052e-02]"
"[ 0.08765533  0.09687572 -0.06984142 ...,  0.3800149  -0.00250001 -0.1375    ]","[-0.1642279   0.20306082 -0.02737623 ..., -0.49717696 -0.02000017 -0.03      ]","[-0.10401774  0.16446729 -0.04949287 ...,  0.37937686  0.00799999
 -0.09499998]","[-0.03849666  0.2227569   0.10749167 ...,  0.40156083 -0.001      -0.048     ]","[ 0.14192469 -0.18133805 -0.16945438 ..., -0.29717967  0.001      -0.05100001]"
"[ 0.08615533  0.09537572 -0.06934142 ...,  0.3805149  -0.00300001 -0.137     ]","[-0.1622279   0.20506082 -0.02937623 ..., -0.49817696 -0.02000017 -0.031     ]","[-0.10601774  0.16246729 -0.04749287 ...,  0.38437686  0.01099999
 -0.09699998]","[ -3.74966564e-02   2.22756899e-01   1.06491673e-01 ...,   4.02560830e-01
   4.33533888e-10  -4.59999952e-02]","[  1.40924693e-01  -1.80338046e-01  -1.68454380e-01 ...,  -2.97179669e-01
  -4.70554692e-09  -5.20000052e-02]"
"[ 0.08415533  0.09337572 -0.06734142 ...,  0.3805149  -0.00300001 -0.135     ]","[-0.1622279   0.20506082 -0.02937623 ..., -0.49817696 -0.01900017 -0.032     ]","[-0.10601774  0.16146729 -0.04749287 ...,  0.38637686  0.01199999
 -0.09999998]","[-0.03649666  0.2237569   0.10549167 ...,  0.40156083 -0.002      -0.043     ]","[ 0.13692469 -0.17633805 -0.16445438 ..., -0.29617967 -0.003      -0.05400001]"
"[ 0.08315533  0.09237572 -0.06634142 ...,  0.3795149  -0.00400001 -0.134     ]","[-0.1602279   0.20606082 -0.03037623 ..., -0.49817696 -0.02000017 -0.03      ]","[-0.10601774  0.16246729 -0.04749287 ...,  0.38737686  0.01399999
 -0.09999998]","[-0.03749666  0.2227569   0.10649167 ...,  0.40256083 -0.003      -0.042     ]","[ 0.13542469 -0.17483805 -0.16295438 ..., -0.29767967 -0.0025     -0.05550001]"
"[ 0.08365533  0.09287572 -0.06584142 ...,  0.3800149  -0.00550001 -0.1345    ]","[-0.1612279   0.20506082 -0.02937623 ..., -0.49917696 -0.02200017 -0.029     ]","[-0.10801774  0.16046729 -0.04549287 ...,  0.38637686  0.01399999
 -0.09799998]","[-0.03799666  0.2222569   0.10699167 ...,  0.40206083 -0.0025     -0.0415    ]","[ 0.13592469 -0.17533805 -0.16345438 ..., -0.29617967 -0.002      -0.05700001]"
"[ 0.08515533  0.09437572 -0.06734142 ...,  0.3795149  -0.00700001 -0.133     ]","[-0.1602279   0.20606082 -0.03037623 ..., -0.49917696 -0.02500017 -0.024     ]","[-0.10901774  0.15946729 -0.04449287 ...,  0.38637686  0.01399999
 -0.09799998]","[-0.03699666  0.2232569   0.10599167 ...,  0.40106083 -0.0035     -0.0425    ]","[ 0.13792469 -0.17733805 -0.16545438 ..., -0.29517967 -0.001      -0.05700001]"
"[ 0.08365533  0.09387572 -0.06584142 ...,  0.3800149  -0.00550001 -0.1345    ]","[-0.1562279   0.21006082 -0.03437623 ..., -0.50217696 -0.02900017 -0.022     ]","[-0.10951774  0.15896729 -0.04399287 ...,  0.38687686  0.01449999
 -0.09949998]","[-0.03649666  0.2237569   0.10549167 ...,  0.39956083 -0.003      -0.041     ]","[ 0.13742469 -0.17683805 -0.16495438 ..., -0.29367967  0.0005     -0.05550001]"
"[ 0.08315533  0.09237572 -0.06534142 ...,  0.3795149  -0.00700001 -0.133     ]","[-0.1542279   0.21106082 -0.03537623 ..., -0.50217696 -0.03300017 -0.021     ]","[-0.11101774  0.15746729 -0.04249287 ...,  0.38637686  0.01599999
 -0.10099998]","[-0.03849666  0.2217569   0.10649167 ...,  0.40156083 -0.002      -0.042     ]","[ 0.13592469 -0.17533805 -0.16345438 ..., -0.29317967 -0.001      -0.05800001]"
"[ 0.08215533  0.09137572 -0.06434142 ...,  0.3785149  -0.00800001 -0.134     ]","[-0.1537279   0.21156082 -0.03587623 ..., -0.50267696 -0.03350017 -0.0215    ]","[-0.11201774  0.15846729 -0.04149287 ...,  0.38537686  0.01699999
 -0.10299998]","[-0.03899666  0.2212569   0.10699167 ...,  0.40206083 -0.0005     -0.0415    ]","[ 0.13392469 -0.17333805 -0.16145438 ..., -0.29317967 -0.003      -0.06100001]"
"[ 0.08265533  0.09187572 -0.06484142 ...,  0.3790149  -0.00650001 -0.1345    ]","[-0.1547279   0.21056082 -0.03487623 ..., -0.50167696 -0.03250017 -0.0225    ]","[-0.11301774  0.15746729 -0.04049287 ...,  0.38637686  0.01599999
 -0.10399998]","[-0.04349666  0.2167569   0.11149167 ...,  0.40256083 -0.002      -0.045     ]","[ 0.13492469 -0.17433805 -0.16245438 ..., -0.29317967 -0.001      -0.06200001]"
"[ 0.08315533  0.09237572 -0.06534142 ...,  0.3785149  -0.00700001 -0.133     ]","[-0.1542279   0.21106082 -0.03537623 ..., -0.50117696 -0.03300017 -0.022     ]","[-0.11251774  0.15596729 -0.04099287 ...,  0.38687686  0.01549999
 -0.10449998]","[-0.04549666  0.2147569   0.11349167 ...,  0.40156083 -0.002      -0.048     ]","[ 0.13442469 -0.17383805 -0.16195438 ..., -0.29267967 -0.0015     -0.06150001]"
"[ 0.08415533  0.09337572 -0.06634142 ...,  0.3815149  -0.00500001 -0.131     ]","[-0.1552279   0.21006082 -0.03437623 ..., -0.50017696 -0.03400017 -0.021     ]","[-0.11151774  0.15496729 -0.04199287 ...,  0.38687686  0.01449999
 -0.10149998]","[-0.04799666  0.2132569   0.11499167 ...,  0.40206083 -0.0025     -0.0495    ]","[ 0.13142469 -0.17083805 -0.15795438 ..., -0.29367967 -0.0035     -0.06450001]"
"[ 0.08315533  0.09237572 -0.06534142 ...,  0.3805149  -0.00600001 -0.13      ]","[-0.1542279   0.21106082 -0.03537623 ..., -0.50017696 -0.03500017 -0.02      ]","[-0.11101774  0.15446729 -0.04249287 ...,  0.38637686  0.01399999
 -0.10299998]","[-0.04749666  0.2137569   0.11449167 ...,  0.40256083 -0.002      -0.052     ]","[ 0.13192469 -0.17133805 -0.15845438 ..., -0.29217967 -0.005      -0.06600001]"
"[ 0.08365533  0.09187572 -0.06584142 ...,  0.3810149  -0.00550001 -0.1295    ]","[-0.1552279   0.21006082 -0.03437623 ..., -0.50117696 -0.03400017 -0.019     ]","[-0.11201774  0.15546729 -0.04149287 ...,  0.38537686  0.01199999
 -0.10599998]","[-0.05049666  0.2107569   0.11749167 ...,  0.40356083 -0.003      -0.053     ]","[ 0.13292469 -0.17233805 -0.15945438 ..., -0.29117967 -0.004      -0.06700001]"
"[ 0.08415533  0.09237572 -0.06634142 ...,  0.3805149  -0.00500001 -0.128     ]","[-0.1547279   0.20956082 -0.03487623 ..., -0.50167696 -0.03450017 -0.0195    ]","[-0.10901774  0.15246729 -0.04449287 ...,  0.38337686  0.00999999
 -0.10599998]","[-0.05149666  0.2087569   0.11949167 ...,  0.40656083 -0.001      -0.056     ]","[ 0.13342469 -0.17283805 -0.15995438 ..., -0.29167967 -0.0035     -0.06750001]"
"[ 0.08465533  0.09287572 -0.06584142 ...,  0.3790149  -0.00450001 -0.1275    ]","[-0.1542279   0.21006082 -0.03537623 ..., -0.50217696 -0.03500017 -0.019     ]","[-0.10401774  0.14746729 -0.04949287 ...,  0.38037686  0.00599999
 -0.10899998]","[-0.05249666  0.2077569   0.12049167 ...,  0.40856083 -0.001      -0.055     ]","[ 0.13442469 -0.17383805 -0.16095438 ..., -0.29367967 -0.0045     -0.06650001]"
"[ 0.08315533  0.09137572 -0.06634141 ...,  0.3785149  -0.00500001 -0.127     ]","[-0.1522279   0.21206082 -0.03737623 ..., -0.50117696 -0.03600017 -0.017     ]","[-0.09901774  0.14246729 -0.05449287 ...,  0.38137686  0.00099999
 -0.11199998]","[ -5.44966571e-02   2.05756899e-01   1.22491673e-01 ...,   4.08560830e-01
   4.31939051e-10  -5.89999951e-02]","[ 0.13542469 -0.17483805 -0.16195438 ..., -0.29467967 -0.0045     -0.06750001]"
"[ 0.08315533  0.09137572 -0.06534141 ...,  0.3785149  -0.00600001 -0.128     ]","[-0.1472279   0.21706082 -0.04237623 ..., -0.49617696 -0.04000017 -0.019     ]","[-0.09501774  0.14046729 -0.05849287 ...,  0.38037686 -0.00300001
 -0.11199998]","[-0.05549666  0.2047569   0.12349167 ...,  0.40956083  0.001      -0.059     ]","[ 0.13542469 -0.17483805 -0.16195438 ..., -0.29667967 -0.0045     -0.06950001]"
"[ 0.08165533  0.08987572 -0.06384141 ...,  0.3800149  -0.00750001 -0.1265    ]","[-0.1442279   0.22006082 -0.04537623 ..., -0.49117696 -0.04300017 -0.018     ]","[-0.09701774  0.14246729 -0.05649287 ...,  0.38037686 -0.00200001
 -0.10999998]","[-0.05649666  0.2037569   0.12449167 ...,  0.40956083  0.003      -0.061     ]","[ 0.13592469 -0.17533805 -0.16245438 ..., -0.29617967 -0.004      -0.07000001]"
"[ 0.08215533  0.09137572 -0.06434141 ...,  0.3805149  -0.00800001 -0.126     ]","[-0.1392279   0.22506082 -0.05037623 ..., -0.48617696 -0.04800017 -0.013     ]","[-0.09751774  0.14296729 -0.05599287 ...,  0.38087686 -0.00250001
 -0.10949998]","[-0.05699666  0.2032569   0.12499167 ...,  0.41006083  0.0045     -0.0595    ]","[ 0.13692469 -0.17433805 -0.16345438 ..., -0.29717967 -0.005      -0.06900001]"
"[ 0.08115533  0.09037572 -0.06334141 ...,  0.3795149  -0.00700001 -0.127     ]","[-0.1342279   0.23006082 -0.05537623 ..., -0.48117696 -0.05300017 -0.008     ]","[-0.09751774  0.14296729 -0.05599287 ...,  0.38187686 -0.00450001
 -0.10849998]","[-0.05749666  0.2027569   0.12549167 ...,  0.40856083  0.005      -0.061     ]","[ 0.13592469 -0.17333805 -0.16245438 ..., -0.29817967 -0.004      -0.06900001]"
"[ 0.08065533  0.08987572 -0.06284141 ...,  0.3790149  -0.00750001 -0.1275    ]","[-0.1307279   0.23356082 -0.05887623 ..., -0.47767696 -0.05650017 -0.0045    ]","[-0.10001774  0.14546729 -0.05349287 ...,  0.38037686 -0.00400001
 -0.10599998]","[-0.05849666  0.2017569   0.12649167 ...,  0.40956083  0.006      -0.06      ]","[ 0.13542469 -0.17283805 -0.16195438 ..., -0.29767967 -0.0025     -0.06950001]"
"[ 0.08115533  0.08837572 -0.05934141 ...,  0.3805149  -0.00600001 -0.125     ]","[-0.1292279   0.23506083 -0.06037623 ..., -0.47817696 -0.05800017 -0.006     ]","[-0.10151774  0.14696729 -0.05199287 ...,  0.38187686 -0.00450001
 -0.10549998]","[-0.05849666  0.2017569   0.12649167 ...,  0.40856083  0.006      -0.06      ]","[ 0.13592469 -0.17333805 -0.16245438 ..., -0.29917967 -0.001      -0.07100001]"
"[ 0.08165533  0.08787572 -0.05984141 ...,  0.3800149  -0.00550001 -0.1245    ]","[-0.1272279   0.23706083 -0.06237623 ..., -0.48017696 -0.06000017 -0.006     ]","[-0.10301774  0.14846729 -0.05049287 ...,  0.38337686 -0.00400001
 -0.10399998]","[-0.05799666  0.2022569   0.12599167 ...,  0.40906083  0.0055     -0.0605    ]","[ 0.13642469 -0.17383805 -0.16395438 ..., -0.29667967 -0.0015     -0.07050001]"
"[ 0.08315533  0.08837572 -0.06034141 ...,  0.3795149  -0.00600001 -0.125     ]","[-0.12922788  0.23506084 -0.06037624 ..., -0.48117696 -0.06200017 -0.008     ]","[-0.10201774  0.14746729 -0.05149287 ...,  0.38337686 -0.00300001
 -0.10299998]","[-0.05899666  0.2012569   0.12699167 ...,  0.40906083  0.0045     -0.0595    ]","[ 0.13892469 -0.17633805 -0.16645438 ..., -0.29517967  0.001      -0.07100001]"
"[ 0.08265533  0.08687572 -0.05884141 ...,  0.3790149  -0.00650001 -0.1255    ]","[-0.12872788  0.23556083 -0.06087624 ..., -0.48167696 -0.06250017 -0.0085    ]","[-0.10251774  0.14596729 -0.05099287 ...,  0.38187686 -0.00350001
 -0.10449998]","[-0.06049666  0.1997569   0.12849167 ...,  0.40856083  0.003      -0.061     ]","[ 0.14042469 -0.17783805 -0.16795438 ..., -0.29567967  0.0005     -0.07250001]"
"[ 0.08165533  0.08487572 -0.05684141 ...,  0.3800149  -0.00650001 -0.1245    ]","[-0.13022786  0.23406085 -0.05937625 ..., -0.48017696 -0.06100017 -0.01      ]","[-0.10401774  0.14746729 -0.04949287 ...,  0.38137686 -0.00400001
 -0.10599998]","[-0.05949666  0.2007569   0.12749167 ...,  0.40756083  0.002      -0.062     ]","[ 0.13892469 -0.17633805 -0.16645438 ..., -0.29717967  0.001      -0.07200001]"
"[ 0.08265533  0.08387572 -0.05584141 ...,  0.3780149  -0.00450001 -0.1245    ]","[-0.13122794  0.23306074 -0.05837601 ..., -0.48117696 -0.06200017 -0.005     ]","[-0.10201774  0.14546729 -0.05149287 ...,  0.38137686 -0.00200001
 -0.10499998]","[-0.05899666  0.2012569   0.12699167 ...,  0.40806083  0.0015     -0.0615    ]","[ 0.13692469 -0.17433805 -0.16445438 ..., -0.29617967  0.001      -0.07100001]"
"[ 0.08115533  0.08537572 -0.05634141 ...,  0.3795149  -0.00400001 -0.125     ]","[-0.13372791  0.23056075 -0.05587602 ..., -0.47967696 -0.06050017 -0.0025    ]","[-0.10001774  0.14346729 -0.05349287 ...,  0.37937686 -0.00100001
 -0.10399998]","[-0.05799666  0.2022569   0.12599167 ...,  0.40806083 -0.0005     -0.0605    ]","[ 0.13692469 -0.17433805 -0.16445438 ..., -0.29417967  0.001      -0.07000001]"
"[ 0.07965533  0.08387572 -0.05484141 ...,  0.3800149  -0.00250001 -0.1245    ]","[-0.13122791  0.23306075 -0.05837601 ..., -0.48217696 -0.06300017 -0.001     ]","[-0.09801774  0.14046729 -0.05549287 ...,  0.37937686 -0.00100001
 -0.10099998]","[-0.05949666  0.2007569   0.12749167 ...,  0.40956083  0.001      -0.057     ]","[  1.37924693e-01  -1.75338046e-01  -1.65454379e-01 ...,  -2.93179669e-01
  -4.72676179e-09  -6.80000052e-02]"
"[ 0.08115533  0.08537572 -0.05634141 ...,  0.3805149  -0.00200001 -0.125     ]","[-0.13122789  0.23306077 -0.05837603 ..., -0.48117696 -0.06200017 -0.001     ]","[-0.09951774  0.14196729 -0.05399287 ...,  0.38087686 -0.00050001
 -0.10249998]","[-0.05949666  0.2007569   0.12749167 ...,  0.40956083  0.001      -0.056     ]","[ 0.13792469 -0.17533805 -0.16545438 ..., -0.29217967  0.001      -0.06700001]"
"[ 0.08015533  0.08437572 -0.05534141 ...,  0.3815149  -0.00100001 -0.124     ]","[ -1.31227890e-01   2.33060771e-01  -5.83760233e-02 ...,  -4.81176960e-01
  -6.20001657e-02  -4.03677406e-09]","[ -9.90177392e-02   1.41467289e-01  -5.44928684e-02 ...,   3.82376864e-01
  -5.25954971e-09  -1.03999981e-01]","[-0.05899666  0.2012569   0.12699167 ...,  0.41006083  0.0005     -0.0565    ]","[  1.38924693e-01  -1.76338046e-01  -1.66454379e-01 ...,  -2.93179669e-01
  -4.72456329e-09  -6.60000052e-02]"
