policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.09815529  0.04037576  0.02065856 ...,  0.4255144   0.01       -0.137     ]","[-0.12722794  0.22906092 -0.06937635 ..., -0.47517696  0.00699991 -0.166     ]","[-0.10551786  0.15896965 -0.04499283 ...,  0.39887688  0.00049995 -0.1275    ]","[-0.10699658  0.17225692  0.17699168 ...,  0.39206084  0.0005     -0.1405    ]","[ 0.13692466 -0.16933801 -0.17845414 ..., -0.28617969  0.003      -0.126     ]"
"[ 0.09765529  0.03987576  0.02115856 ...,  0.4250144   0.0095     -0.1375    ]","[-0.12622794  0.23006092 -0.06837635 ..., -0.47617696  0.00599991 -0.167     ]","[-0.10501786  0.15946965 -0.04549283 ...,  0.39737688  0.00199995 -0.129     ]","[-0.10949658  0.16975692  0.17949168 ...,  0.39456084  0.001      -0.143     ]","[ 0.13842466 -0.17083801 -0.17695414 ..., -0.28767969  0.0015     -0.1245    ]"
"[ 0.09865529  0.04087576  0.02015856 ...,  0.4260144   0.0105     -0.1385    ]","[-0.12522794  0.23106092 -0.06737635 ..., -0.47617696  0.00699991 -0.168     ]","[-0.10451786  0.15996965 -0.04599283 ...,  0.39687688  0.00349995 -0.1285    ]","[-0.11049658  0.16875692  0.18049168 ...,  0.39456084  0.002      -0.144     ]","[ 0.13742466 -0.16983801 -0.17795414 ..., -0.28867969  0.0005     -0.1235    ]"
"[ 0.10115529  0.04337576  0.01765856 ...,  0.4285144   0.013      -0.141     ]","[-0.12572794  0.23056092 -0.06787635 ..., -0.47467696  0.00549991 -0.1665    ]","[-0.10601786  0.15846965 -0.04449283 ...,  0.39537688  0.00299995 -0.13      ]","[-0.10899658  0.17025692  0.17899168 ...,  0.39306084  0.0005     -0.1425    ]","[ 0.13542466 -0.16783801 -0.17995414 ..., -0.29067969  0.0015     -0.1255    ]"
"[ 0.10315529  0.04537576  0.01565856 ...,  0.4305144   0.015      -0.143     ]","[-0.12572794  0.23056093 -0.06587636 ..., -0.47567696  0.00349991 -0.1685    ]","[-0.10701786  0.15746965 -0.04349283 ...,  0.39637688  0.00399995 -0.131     ]","[-0.10649658  0.17275692  0.17649168 ...,  0.39056084 -0.002      -0.14      ]","[ 0.13392466 -0.16633801 -0.18145414 ..., -0.29117969  0.001      -0.127     ]"
"[ 0.10365529  0.04587576  0.01615856 ...,  0.4310144   0.0135     -0.1425    ]","[-0.12622794  0.23006093 -0.06537636 ..., -0.47617696  0.00399991 -0.169     ]","[-0.10951786  0.15496965 -0.04099283 ...,  0.39887688  0.00349995 -0.1335    ]","[-0.10499658  0.17425692  0.17499168 ...,  0.39006084 -0.0025     -0.1395    ]","[  1.32924665e-01  -1.65338010e-01  -1.82454140e-01 ...,  -2.90179687e-01
   6.87282183e-10  -1.28000003e-01]"
"[ 0.10315529  0.04537576  0.01565856 ...,  0.4325144   0.011      -0.14      ]","[-0.12622794  0.23006093 -0.06537636 ..., -0.47817696  0.00399991 -0.167     ]","[-0.11051786  0.15396965 -0.03999283 ...,  0.39987688  0.00249995 -0.1345    ]","[-0.10699658  0.17225692  0.17699168 ...,  0.38806085 -0.0005     -0.1375    ]","[ 0.13042466 -0.16283801 -0.18495414 ..., -0.28867969  0.0005     -0.1305    ]"
"[ 0.10415529  0.04637576  0.01665856 ...,  0.4315144   0.01       -0.141     ]","[-0.12522794  0.23106093 -0.06437636 ..., -0.47617696  0.00599991 -0.169     ]","[-0.11201786  0.15246965 -0.03849283 ...,  0.40237688  0.00199995 -0.137     ]","[-0.10849658  0.16975692  0.17949168 ...,  0.38656085  0.002      -0.136     ]","[  1.29924665e-01  -1.62338010e-01  -1.85454139e-01 ...,  -2.88179687e-01
   6.88799700e-10  -1.31000003e-01]"
"[ 0.10665529  0.04887576  0.01915855 ...,  0.4300144   0.0085     -0.1405    ]","[-0.12372794  0.23356092 -0.06687636 ..., -0.47367696  0.00849991 -0.1705    ]","[ -1.14017857e-01   1.50469649e-01  -3.64928281e-02 ...,   4.03376882e-01
  -4.94865756e-08  -1.39000000e-01]","[-0.10849658  0.16875692  0.18049168 ...,  0.38556085  0.003      -0.135     ]","[ 0.12942467 -0.16183801 -0.18595414 ..., -0.28667969  0.0005     -0.1305    ]"
"[ 0.10665529  0.04887576  0.01915856 ...,  0.4300144   0.0085     -0.1395    ]","[-0.12372793  0.23356092 -0.06687635 ..., -0.47367696  0.00849991 -0.1715    ]","[-0.11451786  0.14996968 -0.03599283 ...,  0.40387688  0.00049995 -0.1375    ]","[-0.10899657  0.16925692  0.17999168 ...,  0.38506085  0.00349999 -0.1365    ]","[ 0.12892467 -0.16133801 -0.18645414 ..., -0.28717969 -0.001      -0.13      ]"
"[ 0.10515529  0.04737576  0.01765856 ...,  0.4315144   0.01       -0.141     ]","[-0.12222793  0.23206092 -0.06537636 ..., -0.47217696  0.00799991 -0.173     ]","[-0.11501786  0.14946968 -0.03549283 ...,  0.40437688  0.00099995 -0.138     ]","[-0.10699658  0.16725692  0.18199168 ...,  0.38606085  0.00249999 -0.1385    ]","[ 0.12992467 -0.16233801 -0.18545414 ..., -0.28517969  0.001      -0.132     ]"
"[ 0.10265529  0.04487576  0.01515856 ...,  0.4320144   0.0115     -0.1425    ]","[-0.12172794  0.23156093 -0.06487636 ..., -0.47367696  0.00849991 -0.1725    ]","[-0.11601786  0.14846968 -0.03449283 ...,  0.40637688  0.00299995 -0.137     ]","[-0.10549658  0.16575692  0.18349168 ...,  0.38756085  0.00299999 -0.14      ]","[ 0.12892467 -0.16133801 -0.18645414 ..., -0.28417969  0.002      -0.133     ]"
"[ 0.10115529  0.04337576  0.01365856 ...,  0.4335144   0.012      -0.144     ]","[-0.12022794  0.2310594  -0.06337636 ..., -0.47517696  0.00999991 -0.174     ]","[-0.11651786  0.14796968 -0.03399283 ...,  0.40687688  0.00349995 -0.1375    ]","[-0.10499658  0.16625692  0.18299168 ...,  0.38706085  0.00249999 -0.1405    ]","[ 0.12892467 -0.16133801 -0.18645414 ..., -0.28317969  0.002      -0.133     ]"
"[ 0.09965529  0.04187576  0.01415856 ...,  0.4340144   0.0125     -0.1445    ]","[-0.12072794  0.2305594  -0.06287636 ..., -0.47567696  0.00949991 -0.1745    ]","[-0.11701785  0.14746968 -0.03349283 ...,  0.40837688  0.00399995 -0.139     ]","[-0.10699657  0.16925692  0.17999168 ...,  0.38606085  0.00049999 -0.1435    ]","[ 0.12842467 -0.16083801 -0.18695414 ..., -0.28267969  0.0025     -0.1345    ]"
"[ 0.10115529  0.04337576  0.01265856 ...,  0.4355144   0.011      -0.146     ]","[-0.12172794  0.2315594  -0.06387636 ..., -0.47467696  0.00849991 -0.1765    ]","[-0.11601785  0.14846968 -0.03449283 ...,  0.40737688  0.00299995 -0.14      ]","[-0.10949656  0.17075692  0.17849168 ...,  0.38656085 -0.00100001 -0.145     ]","[ 0.12942467 -0.16183801 -0.18595414 ..., -0.28167969  0.0005     -0.1365    ]"
"[ 0.10365529  0.04587576  0.01015856 ...,  0.4380144   0.0085     -0.1485    ]","[-0.12072794  0.2295594  -0.06187636 ..., -0.47467696  0.00949991 -0.1755    ]","[-0.11351785  0.15096968 -0.03699283 ...,  0.40587688  0.00049995 -0.1425    ]","[ -1.10496564e-01   1.69756917e-01   1.79491679e-01 ...,   3.87560848e-01
  -9.01790692e-09  -1.46000000e-01]","[  1.28924665e-01  -1.61338011e-01  -1.85454140e-01 ...,  -2.81179686e-01
   6.51718420e-10  -1.38000003e-01]"
"[ 0.10515529  0.04737576  0.00865856 ...,  0.4385144   0.007      -0.15      ]","[-0.12172794  0.23055939 -0.06287636 ..., -0.47567696  0.00849991 -0.1745    ]","[-0.11151785  0.15296968 -0.03899283 ...,  0.40487688 -0.00150005 -0.1445    ]","[-0.11299656  0.16725692  0.18199168 ...,  0.39006085  0.00249999 -0.1455    ]","[ 0.12792467 -0.16033801 -0.18645414 ..., -0.28317969  0.001      -0.14      ]"
"[ 0.10565529  0.04787576  0.00915855 ...,  0.4400144   0.0055     -0.1495    ]","[-0.12072794  0.23155937 -0.06187636 ..., -0.47667696  0.00749991 -0.1745    ]","[-0.11301785  0.15146968 -0.03749283 ...,  0.40537688 -0.00200005 -0.143     ]","[-0.11399656  0.16625692  0.18299168 ...,  0.39106085  0.00249999 -0.1475    ]","[  1.28924665e-01  -1.61338010e-01  -1.85454141e-01 ...,  -2.82179687e-01
   6.56016143e-10  -1.41000003e-01]"
"[ 0.10415529  0.04637576  0.00765857 ...,  0.4385144   0.005      -0.148     ]","[-0.12022794  0.23305936 -0.06137636 ..., -0.47617696  0.00699991 -0.175     ]","[-0.11451785  0.14996968 -0.03599283 ...,  0.40387688 -0.00250005 -0.1445    ]","[-0.11249656  0.16775692  0.18149168 ...,  0.38956085  0.00099999 -0.149     ]","[ 0.12842466 -0.16083801 -0.18595414 ..., -0.28167969 -0.0015     -0.1425    ]"
"[ 0.10415529  0.04637576  0.00765855 ...,  0.4385144   0.006      -0.149     ]","[-0.11972794  0.23455936 -0.06087636 ..., -0.47567696  0.00649991 -0.1755    ]","[-0.11551785  0.14896968 -0.03499283 ...,  0.40387688 -0.00350005 -0.1455    ]","[-0.11099654  0.17025692  0.17899168 ...,  0.39006085 -0.00150001 -0.1505    ]","[ 0.12942466 -0.16183801 -0.18495414 ..., -0.27967969 -0.0025     -0.1405    ]"
"[ 0.10165529  0.04387576  0.00515856 ...,  0.4360144   0.0085     -0.1505    ]","[-0.12122793  0.23605926 -0.06237636 ..., -0.47617697  0.00499991 -0.174     ]","[-0.11451785  0.14996968 -0.03599283 ...,  0.40287688 -0.00250005 -0.1445    ]","[-0.10949654  0.17175692  0.17749168 ...,  0.38856085 -0.00300001 -0.151     ]","[ 0.12842466 -0.16083801 -0.18595414 ..., -0.27867969 -0.0035     -0.1415    ]"
"[ 0.10015529  0.04237576  0.00465857 ...,  0.4335144   0.01       -0.153     ]","[-0.12022793  0.23505926 -0.06137636 ..., -0.47717696  0.00399991 -0.175     ]","[-0.11301785  0.15146968 -0.03749283 ...,  0.40337688 -0.00200005 -0.143     ]","[-0.11149654  0.16975692  0.17949168 ...,  0.39056085 -0.00400001 -0.152     ]","[ 0.12792466 -0.16033801 -0.18645414 ..., -0.27917969 -0.003      -0.141     ]"
"[ 0.09965529  0.04187576  0.00415857 ...,  0.4330144   0.0095     -0.1535    ]","[-0.12072793  0.23555926 -0.06187636 ..., -0.47767696  0.00449991 -0.1745    ]","[-0.11451785  0.14996968 -0.03599283 ...,  0.40387688 -0.00250005 -0.1445    ]","[-0.11049654  0.17075692  0.17849168 ...,  0.38956085 -0.00300001 -0.153     ]","[ 0.13092466 -0.16333801 -0.18345414 ..., -0.28217969 -0.006      -0.144     ]"
"[ 0.09665529  0.03887576  0.00715856 ...,  0.4360144   0.0075     -0.1565    ]","[-0.12272793  0.23655924 -0.06287636 ..., -0.47667696  0.00549991 -0.1755    ]","[-0.11601785  0.14846968 -0.03449283 ...,  0.40537688 -0.00200005 -0.146     ]","[-0.10999654  0.17125692  0.17799168 ...,  0.38906085 -0.00250001 -0.1525    ]","[ 0.13342466 -0.16583801 -0.18095414 ..., -0.28467969 -0.0085     -0.1465    ]"
"[ 0.09415529  0.03637576  0.00865856 ...,  0.4375144   0.006      -0.157     ]","[-0.12322793  0.23705924 -0.06337636 ..., -0.47717696  0.00499991 -0.177     ]","[-0.11651785  0.14796968 -0.03399283 ...,  0.40587688 -0.00150005 -0.1455    ]","[-0.11299654  0.16825692  0.18099168 ...,  0.38806085 -0.00550001 -0.1505    ]","[ 0.13242466 -0.16483801 -0.18195414 ..., -0.28567969 -0.0095     -0.1475    ]"
"[ 0.09515529  0.03737576  0.00765856 ...,  0.4385144   0.007      -0.158     ]","[-0.12172793  0.23555924 -0.06187636 ..., -0.47867696  0.00649991 -0.1785    ]","[ -1.17017854e-01   1.47469681e-01  -3.34928303e-02 ...,   4.07376879e-01
  -4.96892102e-08  -1.45000000e-01]","[-0.11449654  0.16675692  0.18249168 ...,  0.38656085 -0.00800001 -0.151     ]","[ 0.12992466 -0.16233801 -0.18445414 ..., -0.28817969 -0.011      -0.15      ]"
"[ 0.09765529  0.03987576  0.00515856 ...,  0.4380144   0.0095     -0.1575    ]","[-0.11922793  0.23305924 -0.05937636 ..., -0.48117696  0.00899991 -0.181     ]","[-0.11601788  0.14846967 -0.03449282 ...,  0.40737688  0.00099995 -0.144     ]","[-0.11549653  0.16575692  0.18349168 ...,  0.38556085 -0.00700001 -0.15      ]","[ 0.12942466 -0.16183801 -0.18495414 ..., -0.28867969 -0.0125     -0.1505    ]"
"[ 0.09965529  0.04187576  0.00315856 ...,  0.4380144   0.0115     -0.1575    ]","[-0.11972793  0.23255924 -0.05987636 ..., -0.48167696  0.00849991 -0.1815    ]","[-0.11451788  0.14996967 -0.03599282 ...,  0.40587688 -0.00050005 -0.1425    ]","[-0.11449654  0.16675692  0.18249168 ...,  0.38556085 -0.00600001 -0.149     ]","[ 0.13142466 -0.16383801 -0.18295414 ..., -0.29067969 -0.0105     -0.1525    ]"
"[ 0.09815529  0.04037576  0.00465856 ...,  0.4365144   0.013      -0.159     ]","[-0.11922793  0.23205925 -0.05937636 ..., -0.48317696  0.00899991 -0.182     ]","[-0.11201788  0.15246967 -0.03849282 ...,  0.40337688 -0.00100005 -0.143     ]","[-0.11699653  0.16425692  0.18499168 ...,  0.38806085 -0.00750001 -0.1495    ]","[ 0.13392466 -0.16633801 -0.18045414 ..., -0.29317969 -0.008      -0.155     ]"
"[ 0.09765529  0.03987576  0.00515856 ...,  0.4370144   0.0125     -0.1595    ]","[-0.12122793  0.23405925 -0.06137636 ..., -0.48417696  0.00799991 -0.183     ]","[-0.11051788  0.15396967 -0.03999282 ...,  0.40287688 -0.00050005 -0.1425    ]","[-0.11749653  0.16375692  0.18549168 ...,  0.38856085 -0.00700001 -0.15      ]","[ 0.13492466 -0.16733801 -0.17945414 ..., -0.29417969 -0.007      -0.156     ]"
"[ 0.09465529  0.03687576  0.00815856 ...,  0.4380144   0.0095     -0.1625    ]","[-0.11972793  0.23255925 -0.05987636 ..., -0.48267696  0.00649992 -0.1845    ]","[-0.11151788  0.15296967 -0.03899282 ...,  0.40387688  0.00149995 -0.1435    ]","[-0.11849653  0.16575692  0.18349168 ...,  0.38956085 -0.00400001 -0.148     ]","[ 0.13742466 -0.16983801 -0.17695414 ..., -0.29467969 -0.0045     -0.1545    ]"
"[ 0.09415529  0.03637576  0.00865856 ...,  0.4375144   0.009      -0.163     ]","[-0.11922793  0.23305925 -0.06037635 ..., -0.48117696  0.00699992 -0.187     ]","[-0.11251788  0.15196967 -0.03799282 ...,  0.40387688  0.00249995 -0.1435    ]","[-0.11949653  0.16575692  0.18349168 ...,  0.39056085 -0.00300001 -0.146     ]","[ 0.13692466 -0.16933801 -0.17645414 ..., -0.29417969 -0.005      -0.155     ]"
"[ 0.09215529  0.03437576  0.01065856 ...,  0.4405144   0.012      -0.166     ]","[-0.11822793  0.23205925 -0.05937635 ..., -0.48017697  0.00799992 -0.186     ]","[-0.11351788  0.15096967 -0.03699282 ...,  0.40187688  0.00349995 -0.1425    ]","[-0.11799653  0.16725692  0.18199168 ...,  0.39106085 -0.00250001 -0.1455    ]","[ 0.13492466 -0.16733801 -0.17845414 ..., -0.29617969 -0.004      -0.157     ]"
"[ 0.09215529  0.03437576  0.01065856 ...,  0.4415144   0.012      -0.166     ]","[-0.11772793  0.23155925 -0.05887636 ..., -0.48067697  0.00849992 -0.1855    ]","[-0.11501788  0.14946967 -0.03549282 ...,  0.40337688  0.00299995 -0.144     ]","[-0.11899653  0.16625692  0.18299168 ...,  0.39206085 -0.00150001 -0.1465    ]","[ 0.13292467 -0.16533801 -0.18045414 ..., -0.29617969 -0.003      -0.159     ]"
"[ 0.09165529  0.03387576  0.01115856 ...,  0.4400144   0.0105     -0.1655    ]","[-0.11922793  0.23205925 -0.05937635 ..., -0.47917697  0.00699992 -0.188     ]","[-0.11551788  0.14896967 -0.03499282 ...,  0.40387688  0.00249995 -0.1435    ]","[-0.11949653  0.16475692  0.18349168 ...,  0.39156085 -0.00100001 -0.147     ]","[ 0.13142467 -0.16383801 -0.18195414 ..., -0.29667969 -0.0015     -0.1585    ]"
"[ 0.09115529  0.03337576  0.01165856 ...,  0.4415144   0.009      -0.167     ]","[-0.11972793  0.23355925 -0.05787636 ..., -0.47967697  0.00849992 -0.1895    ]","[-0.11701788  0.14746967 -0.03349282 ...,  0.40237688  0.00299995 -0.142     ]","[-0.11999651  0.16625692  0.18199168 ...,  0.39006085  0.00049999 -0.1455    ]","[ 0.12942467 -0.16183801 -0.18395414 ..., -0.29767968 -0.0035     -0.1595    ]"
"[ 0.09265529  0.03487576  0.01015856 ...,  0.4430144   0.0105     -0.1655    ]","[-0.11922793  0.23605924 -0.05537636 ..., -0.48117697  0.00999992 -0.192     ]","[-0.11951788  0.14496967 -0.03099282 ...,  0.40387688  0.00349995 -0.1445    ]","[-0.12149651  0.16475692  0.18349168 ...,  0.39156085 -0.00100001 -0.144     ]","[ 0.12842467 -0.16083801 -0.18495414 ..., -0.29867968 -0.0025     -0.1605    ]"
"[ 0.09165529  0.03387576  0.01115856 ...,  0.4420144   0.0095     -0.1665    ]","[-0.12072793  0.23755924 -0.05387636 ..., -0.48167697  0.01049992 -0.1935    ]","[-0.12201788  0.14246967 -0.02849282 ...,  0.40437688  0.00499995 -0.146     ]","[-0.12349651  0.16275692  0.18549168 ...,  0.39356085 -0.00100001 -0.144     ]","[ 0.12792467 -0.16033801 -0.18545414 ..., -0.29917968 -0.003      -0.161     ]"
"[ 0.09065529  0.03287576  0.01215856 ...,  0.4410144   0.0095     -0.1655    ]","[-0.11972793  0.23555925 -0.05187636 ..., -0.48367697  0.00949992 -0.1955    ]","[-0.12251788  0.14196967 -0.02799282 ...,  0.40487688  0.00549995 -0.1465    ]","[-0.12199651  0.16425692  0.18399168 ...,  0.39206085 -0.00250001 -0.1455    ]","[  1.26924666e-01  -1.59338011e-01  -1.85454145e-01 ...,  -2.97179684e-01
   8.13441573e-10  -1.60000002e-01]"
"[ 0.09315529  0.03537576  0.00965856 ...,  0.4435144   0.007      -0.167     ]","[-0.11972793  0.23455925 -0.05187636 ..., -0.48467697  0.00949992 -0.1965    ]","[-0.12301788  0.14146967 -0.02749282 ...,  0.40337688  0.00399995 -0.145     ]","[-0.11949651  0.16675692  0.18149168 ...,  0.38956085 -0.00500001 -0.148     ]","[ 0.12642467 -0.15883801 -0.18595414 ..., -0.29567968 -0.0005     -0.1595    ]"
"[ 0.09565529  0.03787576  0.00715856 ...,  0.4460144   0.0045     -0.1645    ]","[-0.12022793  0.23405924 -0.05237636 ..., -0.48517696  0.00799992 -0.197     ]","[-0.12351788  0.14096967 -0.02699282 ...,  0.40387688  0.00349995 -0.1455    ]","[-0.11799651  0.16825692  0.17999168 ...,  0.38806085 -0.00650001 -0.1495    ]","[ 0.12742467 -0.15983801 -0.18495414 ..., -0.29667968  0.0005     -0.1605    ]"
"[ 0.09615529  0.03837576  0.00665856 ...,  0.4465144   0.004      -0.164     ]","[-0.11822793  0.23305926 -0.05037636 ..., -0.48717696  0.00599992 -0.199     ]","[-0.12151788  0.14296967 -0.02899282 ...,  0.40587688  0.00549995 -0.1475    ]","[-0.11899659  0.16625692  0.18199168 ...,  0.38906085 -0.00450001 -0.1515    ]","[ 0.12992467 -0.16233801 -0.18245415 ..., -0.29817968  0.001      -0.162     ]"
"[ 0.09465529  0.03687576  0.00815856 ...,  0.4450144   0.0025     -0.1635    ]","[-0.11922793  0.23205926 -0.05137636 ..., -0.48817696  0.00699992 -0.2       ]","[-0.11901788  0.14546967 -0.03149282 ...,  0.40537688  0.00499995 -0.15      ]","[-0.11949659  0.16375692  0.18449168 ...,  0.38856085 -0.00200001 -0.152     ]","[ 0.13042467 -0.16283801 -0.18195415 ..., -0.29867968  0.0015     -0.1625    ]"
"[ 0.09415529  0.03637576  0.00865856 ...,  0.4435144   0.004      -0.163     ]","[-0.12172793  0.22955926 -0.05387636 ..., -0.48967696  0.00949992 -0.2005    ]","[-0.11801788  0.14646967 -0.03249282 ...,  0.40537688  0.00499995 -0.151     ]","[-0.11949659  0.16375692  0.18449168 ...,  0.38956085 -0.00200001 -0.153     ]","[ 0.12892467 -0.16133801 -0.18345415 ..., -0.30017968  0.003      -0.164     ]"
"[ 0.09215529  0.03437576  0.01065856 ...,  0.4415144   0.006      -0.161     ]","[-0.12372793  0.22755926 -0.05587636 ..., -0.49167696  0.01049992 -0.1995    ]","[-0.11851788  0.14596967 -0.03199282 ...,  0.40787688  0.00449995 -0.1505    ]","[-0.11999659  0.16225692  0.18599168 ...,  0.38806085 -0.00150001 -0.1545    ]","[ 0.13142467 -0.16383801 -0.18095415 ..., -0.29767968  0.0005     -0.1665    ]"
"[ 0.09365529  0.03487576  0.01015856 ...,  0.4390144   0.0085     -0.1595    ]","[-0.12222793  0.22605926 -0.05437636 ..., -0.49117696  0.00999992 -0.201     ]","[-0.11951788  0.14496967 -0.03099282 ...,  0.40687688  0.00349995 -0.1515    ]","[-0.11899659  0.16125692  0.18699168 ...,  0.38906085 -0.00150001 -0.1565    ]","[ 0.13392467 -0.16633801 -0.17845415 ..., -0.29517968 -0.002      -0.169     ]"
"[ 0.09465529  0.03587576  0.01115856 ...,  0.4390144   0.0095     -0.1605    ]","[-0.12122793  0.22505927 -0.05337636 ..., -0.49017696  0.00899992 -0.202     ]","[-0.12051788  0.14396967 -0.02999282 ...,  0.40787688  0.00249995 -0.1525    ]","[-0.11849659  0.15875692  0.18949168 ...,  0.39156085  0.00099999 -0.159     ]","[ 0.13442467 -0.16683801 -0.17795415 ..., -0.29467968 -0.0025     -0.1695    ]"
"[ 0.09615516  0.03737576  0.01265855 ...,  0.4375144   0.011      -0.159     ]","[-0.12172793  0.22555926 -0.05387636 ..., -0.48867696  0.00849992 -0.2025    ]","[-0.12201788  0.14246967 -0.02849283 ...,  0.40637688  0.00399995 -0.154     ]","[-0.11849659  0.15875692  0.18949168 ...,  0.39256085  0.00099999 -0.16      ]","[ 0.13142467 -0.16383801 -0.18095414 ..., -0.29367968 -0.0055     -0.1675    ]"
"[ 0.09465516  0.03587576  0.01415855 ...,  0.4390144   0.0095     -0.1605    ]","[-0.12372793  0.22755926 -0.05587636 ..., -0.49067696  0.01049992 -0.2045    ]","[-0.12351788  0.14096967 -0.02699283 ...,  0.40687688  0.00249995 -0.1525    ]","[-0.11599659  0.16025692  0.18799168 ...,  0.39506085 -0.00150001 -0.1585    ]","[ 0.13042467 -0.16283801 -0.18195414 ..., -0.29467968 -0.0045     -0.1665    ]"
"[ 0.09315516  0.03437576  0.01365858 ...,  0.43851447  0.011      -0.159     ]","[-0.12522793  0.22905926 -0.05737636 ..., -0.49317696  0.01199992 -0.207     ]","[-0.12201788  0.14246967 -0.02849283 ...,  0.40537688  0.00399995 -0.154     ]","[-0.11549659  0.16075692  0.18749168 ...,  0.39456085 -0.00100001 -0.159     ]","[ 0.12992467 -0.16233801 -0.18245414 ..., -0.29517968 -0.004      -0.167     ]"
