policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.10515527  0.05037572 -0.00534146 ...,  0.3875149  -0.022      -0.206     ]","[-0.10472799  0.28556049 -0.09687621 ..., -0.50467694  0.0065     -0.17149997]","[-0.0970178   0.14446962 -0.04849284 ...,  0.38437688 -0.003      -0.143     ]","[-0.0934959   0.12675693  0.18449168 ...,  0.37356083 -0.00800001 -0.101     ]","[ 0.14042472 -0.17983805 -0.1459545  ..., -0.30267967 -0.0045     -0.14450001]"
"[ 0.10415527  0.04937572 -0.00634146 ...,  0.3865149  -0.021      -0.205     ]","[-0.10422799  0.28606049 -0.09737621 ..., -0.50517694  0.007      -0.17199997]","[ -9.70178030e-02   1.44469618e-01  -4.84928435e-02 ...,   3.82376879e-01
   2.81704506e-09  -1.45999997e-01]","[-0.0924959   0.12575693  0.18549168 ...,  0.37456083 -0.00700001 -0.102     ]","[ 0.13692472 -0.17633805 -0.1434545  ..., -0.30517967 -0.002      -0.14300001]"
"[ 0.10265527  0.04787572 -0.00784146 ...,  0.3860149  -0.0205     -0.2055    ]","[-0.10322799  0.28706049 -0.09837621 ..., -0.50917694  0.004      -0.17599997]","[-0.0980178   0.14346962 -0.04749284 ...,  0.38137688 -0.002      -0.145     ]","[-0.0929959   0.12625693  0.18499168 ...,  0.37406083 -0.00650001 -0.1025    ]","[ 0.13692472 -0.17633805 -0.1434545  ..., -0.30517967 -0.002      -0.14200001]"
"[ 0.10115527  0.04737572 -0.00934146 ...,  0.3815149  -0.019      -0.209     ]","[-0.10372799  0.28856049 -0.0998762  ..., -0.50867694  0.0025     -0.17749997]","[-0.0985178   0.14296962 -0.04699284 ...,  0.37987688 -0.0045     -0.1465    ]","[-0.0924959   0.12675693  0.18449168 ...,  0.37556083 -0.00800001 -0.101     ]","[ 0.14192472 -0.18033805 -0.1484545  ..., -0.30217967 -0.004      -0.14600001]"
"[ 0.10115527  0.04737572 -0.00934146 ...,  0.3805149  -0.019      -0.21      ]","[-0.10822799  0.28406049 -0.0953762  ..., -0.51217694  0.006      -0.18099997]","[-0.0990178   0.14246962 -0.04649284 ...,  0.37837688 -0.004      -0.144     ]","[-0.0874959   0.13175693  0.17949168 ...,  0.37056083 -0.00300001 -0.102     ]","[ 0.14242472 -0.18083805 -0.1489545  ..., -0.30167967 -0.0045     -0.14550001]"
"[ 0.10165527  0.04787572 -0.00884146 ...,  0.3810149  -0.0205     -0.2105    ]","[-0.10922799  0.28306049 -0.0943762  ..., -0.51317694  0.006      -0.18199997]","[-0.0980178   0.14346962 -0.04749284 ...,  0.37737688 -0.005      -0.143     ]","[-0.0869959   0.13225693  0.17899168 ...,  0.37006083 -0.00250001 -0.1025    ]","[ 0.14192472 -0.18033805 -0.1484545  ..., -0.30317967 -0.005      -0.14400001]"
"[ 0.10215527  0.04837572 -0.00834146 ...,  0.3805149  -0.021      -0.212     ]","[-0.10822799  0.28406049 -0.0953762  ..., -0.51717694  0.007      -0.18399997]","[-0.0985178   0.14296962 -0.04699284 ...,  0.37687688 -0.0045     -0.1415    ]","[-0.0854959   0.12775693  0.18349168 ...,  0.36556083 -0.00800001 -0.107     ]","[ 0.14192472 -0.18033805 -0.1484545  ..., -0.29917967 -0.001      -0.14700001]"
"[ 0.10115527  0.04737572 -0.00934146 ...,  0.3825149  -0.02       -0.214     ]","[-0.10722799  0.28506049 -0.0963762  ..., -0.51917694  0.005      -0.18499997]","[-0.0970178   0.14446962 -0.04849284 ...,  0.37737688 -0.005      -0.142     ]","[-0.0844959   0.12675693  0.18449168 ...,  0.36456083 -0.00700001 -0.106     ]","[ 0.14242472 -0.18083805 -0.1489545  ..., -0.29867967 -0.0005     -0.14750001]"
"[ 0.10015527  0.04637572 -0.01034146 ...,  0.3835149  -0.022      -0.213     ]","[-0.10622799  0.28606049 -0.0973762  ..., -0.52017694  0.004      -0.18599997]","[-0.0990178   0.14246962 -0.04649284 ...,  0.37637688 -0.006      -0.143     ]","[-0.0849959   0.12725693  0.18399168 ...,  0.36506083 -0.00750001 -0.1055    ]","[ 0.14192472 -0.18033805 -0.1484545  ..., -0.30017967 -0.002      -0.14700001]"
"[ 0.09915527  0.04537572 -0.01134146 ...,  0.38351489 -0.023      -0.213     ]","[-0.10272799  0.28856049 -0.1008762  ..., -0.52167694  0.0015     -0.18949997]","[-0.1005178   0.14096962 -0.04499284 ...,  0.37787688 -0.0045     -0.1435    ]","[-0.0824959   0.12475693  0.18649168 ...,  0.36256083 -0.00600001 -0.102     ]","[ 0.13892472 -0.17733805 -0.1454545  ..., -0.30217967  0.001      -0.14900001]"
"[ 0.10015527  0.04637572 -0.01034146 ...,  0.38251489 -0.024      -0.214     ]","[ -1.04227989e-01   2.87060491e-01  -9.93762030e-02 ...,  -5.23176941e-01
   3.01946307e-09  -1.90999966e-01]","[-0.1010178   0.14046962 -0.04449284 ...,  0.37537688 -0.007      -0.145     ]","[-0.0804959   0.12275693  0.18849168 ...,  0.36156083 -0.00800001 -0.101     ]","[ 0.13792472 -0.17633805 -0.1444545  ..., -0.30117967  0.002      -0.14800001]"
"[ 0.10315527  0.04937572 -0.00734146 ...,  0.38051489 -0.023      -0.215     ]","[-0.10722799  0.28606049 -0.0993762  ..., -0.52617694 -0.003      -0.19399997]","[-0.1015178   0.13996962 -0.04399284 ...,  0.37487688 -0.0065     -0.1455    ]","[-0.0799959   0.12125693  0.18999167 ...,  0.36006083 -0.00950001 -0.0985    ]","[ 0.13542472 -0.17383805 -0.14195451 ..., -0.29767967  0.0035     -0.14550001]"
"[ 0.10265528  0.04887572 -0.00784146 ...,  0.38001489 -0.0245     -0.2135    ]","[-0.10522799  0.28806049 -0.1013762  ..., -0.52717694 -0.001      -0.19499997]","[-0.1020178   0.13946962 -0.04349284 ...,  0.37637688 -0.006      -0.147     ]","[-0.0794959   0.12075693  0.19049167 ...,  0.36156083 -0.01200001 -0.101     ]","[ 0.13692472 -0.17333805 -0.1414545  ..., -0.29917966  0.002      -0.14700001]"
"[ 0.10115528  0.04737572 -0.00934146 ...,  0.37851489 -0.023      -0.214     ]","[ -1.04727989e-01   2.88560493e-01  -1.01876204e-01 ...,  -5.29676941e-01
   5.00003014e-04  -1.96499965e-01]","[-0.0970178   0.14446962 -0.04849284 ...,  0.38137688 -0.011      -0.149     ]","[-0.0794959   0.12075693  0.19049167 ...,  0.36056083 -0.01100001 -0.102     ]","[ 0.13692472 -0.17333805 -0.1414545  ..., -0.29917966  0.002      -0.14900001]"
"[ 0.10165528  0.04787572 -0.00884146 ...,  0.37801489 -0.0235     -0.2155    ]","[-0.10522799  0.28806049 -0.1013762  ..., -0.52817694  0.003      -0.19799997]","[-0.0965178   0.14496962 -0.04899284 ...,  0.38187688 -0.0115     -0.1495    ]","[-0.0779959   0.11925693  0.19199167 ...,  0.36206083 -0.01050001 -0.1035    ]","[ 0.13492472 -0.17133805 -0.13945451 ..., -0.30017966  0.003      -0.14700001]"
"[ 0.09915528  0.04537572 -0.01134145 ...,  0.37951489 -0.026      -0.217     ]","[-0.10472799  0.28856049 -0.10187607 ..., -0.52667694  0.0025     -0.19749997]","[-0.0980178   0.14346962 -0.04749284 ...,  0.38437688 -0.013      -0.151     ]","[-0.0814959   0.12175693  0.18949167 ...,  0.35856083 -0.00700001 -0.107     ]","[ 0.13792472 -0.17433805 -0.14245451 ..., -0.29717966  0.001      -0.15000001]"
"[ 0.09915528  0.04537572 -0.01134145 ...,  0.37851489 -0.025      -0.219     ]","[ -1.09227990e-01   2.84060492e-01  -9.73760674e-02 ...,  -5.30176941e-01
   3.00831142e-09  -2.00999965e-01]","[-0.1020178   0.13946962 -0.04349284 ...,  0.38237688 -0.012      -0.154     ]","[-0.0824959   0.12275693  0.18849167 ...,  0.35756083 -0.00600001 -0.108     ]","[ 0.14042472 -0.17683805 -0.14495451 ..., -0.29767966 -0.0015     -0.15150001]"
"[ 0.10015528  0.04637572 -0.01034145 ...,  0.37851489 -0.023      -0.22      ]","[-0.11022799  0.28306049 -0.09637607 ..., -0.53117694 -0.001      -0.20199997]","[-0.1020178   0.13946962 -0.04349284 ...,  0.38137688 -0.012      -0.154     ]","[-0.0864959   0.12675693  0.18449167 ...,  0.35256083 -0.01000001 -0.106     ]","[ 0.13692472 -0.17333805 -0.14145451 ..., -0.29517966 -0.001      -0.14800001]"
"[ 0.09865528  0.04487572 -0.01184145 ...,  0.37801489 -0.0245     -0.2215    ]","[ -1.09727990e-01   2.83560492e-01  -9.68760677e-02 ...,  -5.29676941e-01
   5.00003006e-04  -2.00499965e-01]","[-0.1055178   0.13596962 -0.03999284 ...,  0.37987688 -0.0095     -0.1515    ]","[-0.0859959   0.12625693  0.18499167 ...,  0.35306083 -0.01050001 -0.1065    ]","[  1.34924719e-01  -1.71338050e-01  -1.39454506e-01 ...,  -2.94179665e-01
  -1.10414588e-09  -1.46000012e-01]"
"[ 0.09815528  0.04437572 -0.01234145 ...,  0.37951489 -0.024      -0.222     ]","[-0.11022799  0.28306049 -0.09637607 ..., -0.52817694 -0.001      -0.20199997]","[-0.1030178   0.13846962 -0.04249284 ...,  0.38237688 -0.012      -0.154     ]","[-0.0844959   0.12475693  0.18649167 ...,  0.35456083 -0.00900001 -0.109     ]","[ 0.13292472 -0.16833805 -0.1374545  ..., -0.29617966 -0.003      -0.14500001]"
"[ 0.10015528  0.04637572 -0.01034145 ...,  0.37851489 -0.026      -0.223     ]","[-0.11222799  0.28106049 -0.09437607 ..., -0.52517694 -0.002      -0.20099997]","[-0.1000178   0.14146962 -0.04549284 ...,  0.38537688 -0.015      -0.156     ]","[-0.0824959   0.12275693  0.18849167 ...,  0.35256083 -0.01000001 -0.11      ]","[ 0.13442472 -0.16883806 -0.1379545  ..., -0.29767966 -0.0035     -0.14650001]"
"[ 0.10365528  0.04987572 -0.00684145 ...,  0.37701489 -0.0295     -0.2235    ]","[-0.11022799  0.28406049 -0.09737606 ..., -0.52817694 -0.002      -0.20399997]","[-0.1030178   0.13846962 -0.04249284 ...,  0.38337688 -0.012      -0.159     ]","[-0.0804959   0.12075693  0.19049167 ...,  0.35356083 -0.01000001 -0.112     ]","[ 0.13242472 -0.16683806 -0.13595451 ..., -0.29667966 -0.0055     -0.14550001]"
"[ 0.10115528  0.04737572 -0.00934145 ...,  0.37551489 -0.032      -0.221     ]","[ -1.07727989e-01   2.85560490e-01  -9.88760649e-02 ...,  -5.30676941e-01
   5.00003211e-04  -2.05499965e-01]","[-0.1040178   0.13746962 -0.04149284 ...,  0.38237688 -0.01       -0.161     ]","[-0.0794959   0.11975693  0.19149167 ...,  0.35456083 -0.00900001 -0.113     ]","[ 0.13142472 -0.16583806 -0.13495451 ..., -0.29767966 -0.0065     -0.14850001]"
"[ 0.09965528  0.04587572 -0.01084145 ...,  0.37601489 -0.0325     -0.2215    ]","[-0.10522799  0.28806049 -0.10137606 ..., -0.53417694 -0.002      -0.20899997]","[-0.1060178   0.13546962 -0.03949284 ...,  0.38037688 -0.009      -0.162     ]","[-0.0799959   0.12025693  0.19099167 ...,  0.35406083 -0.00750001 -0.1135    ]","[ 0.12992472 -0.16433806 -0.13345451 ..., -0.29717966 -0.006      -0.14700001]"
"[ 0.10065528  0.04687572 -0.00984145 ...,  0.37801489 -0.0305     -0.2205    ]","[-0.10322799  0.29006049 -0.10337606 ..., -0.53417694 -0.003      -0.21099997]","[-0.1075178   0.13396962 -0.03799284 ...,  0.38087688 -0.0075     -0.1635    ]","[-0.0754959   0.11575693  0.19549167 ...,  0.35756083 -0.00300001 -0.117     ]","[ 0.13042472 -0.16483806 -0.13395451 ..., -0.29667966 -0.0055     -0.14650001]"
"[ 0.09715528  0.04337572 -0.01334145 ...,  0.37851489 -0.027      -0.219     ]","[-0.10272799  0.29056049 -0.10387606 ..., -0.53367694 -0.0035     -0.21249997]","[-0.1080178   0.13346962 -0.03749284 ...,  0.37937688 -0.008      -0.165     ]","[-0.07449591  0.11475693  0.19649167 ...,  0.35856083 -0.00200001 -0.118     ]","[ 0.13242472 -0.16683806 -0.13495451 ..., -0.29567966 -0.0065     -0.14550005]"
"[ 0.09615528  0.04237572 -0.01334145 ...,  0.37951489 -0.026      -0.218     ]","[-0.10522799  0.28806049 -0.10137606 ..., -0.53517694 -0.001      -0.21099997]","[-0.1080178   0.13346962 -0.03749284 ...,  0.37937688 -0.01       -0.165     ]","[-0.0759959   0.11625693  0.19499167 ...,  0.36206083 -0.00050001 -0.1215    ]","[ 0.13292472 -0.16733806 -0.13745448 ..., -0.29817966 -0.006      -0.14300005]"
"[ 0.09715528  0.04437572 -0.01034145 ...,  0.37651489 -0.024      -0.222     ]","[-0.10322799  0.29006049 -0.10337606 ..., -0.53417694 -0.003      -0.21199997]","[-0.1050178   0.13646962 -0.04049284 ...,  0.37837688 -0.006      -0.167     ]","[-0.07649589  0.11475693  0.19649167 ...,  0.36156083 -0.00200001 -0.122     ]","[ 0.13492472 -0.16933806 -0.13945448 ..., -0.30017966 -0.008      -0.14400005]"
"[ 0.09665528  0.04387572 -0.01084145 ...,  0.37601489 -0.0235     -0.2225    ]","[-0.10272799  0.29056049 -0.10387606 ..., -0.53367694 -0.0035     -0.21249997]","[-0.1050178   0.13646962 -0.04049284 ...,  0.37737688 -0.006      -0.167     ]","[-0.07749589  0.11575693  0.19549167 ...,  0.36056083 -0.00300001 -0.123     ]","[ 0.13742472 -0.17183806 -0.14195448 ..., -0.30267966 -0.0105     -0.14450005]"
"[ 0.09615528  0.04337572 -0.01134145 ...,  0.37351489 -0.023      -0.225     ]","[-0.10122799  0.29106049 -0.10437606 ..., -0.53617694 -0.001      -0.20999997]","[-0.1055178   0.13596962 -0.03999284 ...,  0.37587688 -0.0075     -0.1695    ]","[-0.08049589  0.11875693  0.19249167 ...,  0.35856083 -0.00600001 -0.125     ]","[ 0.13742472 -0.17183806 -0.14195448 ..., -0.30067966 -0.0095     -0.14550005]"
"[ 0.09315528  0.04037572 -0.01434145 ...,  0.37651489 -0.026      -0.228     ]","[ -1.00227991e-01   2.92060487e-01  -1.06376063e-01 ...,  -5.34176940e-01
   3.38430482e-09  -2.07999965e-01]","[-0.1070178   0.13446962 -0.03849284 ...,  0.37237688 -0.008      -0.172     ]","[-0.07849589  0.11675693  0.19449167 ...,  0.35856083 -0.00700001 -0.127     ]","[ 0.13792472 -0.17233806 -0.14245447 ..., -0.30217966 -0.011      -0.14400005]"
"[ 0.09365528  0.04087572 -0.01484145 ...,  0.37801489 -0.0265     -0.2305    ]","[-0.09822799  0.29406049 -0.10837606 ..., -0.53217694 -0.001      -0.20699997]","[-0.1080178   0.13346962 -0.03749284 ...,  0.37237688 -0.009      -0.172     ]","[-0.07599589  0.11425693  0.19699167 ...,  0.35906083 -0.00950001 -0.1285    ]","[ 0.13742472 -0.17183806 -0.14195447 ..., -0.30167966 -0.0115     -0.14450005]"
"[ 0.09565528  0.04287572 -0.01484144 ...,  0.37901489 -0.0255     -0.2305    ]","[-0.10222799  0.29006049 -0.10437606 ..., -0.53617694  0.002      -0.20699997]","[-0.1060178   0.13546962 -0.03949284 ...,  0.37237688 -0.011      -0.171     ]","[-0.07749589  0.11575693  0.19549167 ...,  0.36056083 -0.00800001 -0.127     ]","[ 0.13742472 -0.17183806 -0.14195448 ..., -0.30067966 -0.0095     -0.14450005]"
"[ 0.09465528  0.04187572 -0.01584144 ...,  0.38001489 -0.0265     -0.2325    ]","[-0.10372799  0.28856049 -0.10287606 ..., -0.53767694  0.0025     -0.20549997]","[-0.1055178   0.13596962 -0.03899284 ...,  0.37087688 -0.0125     -0.1695    ]","[-0.07849589  0.11675693  0.19449167 ...,  0.35856083 -0.00500001 -0.13      ]","[ 0.13392472 -0.16833806 -0.13845448 ..., -0.30017966 -0.006      -0.14200005]"
"[ 0.09615528  0.04337572 -0.01434144 ...,  0.37851489 -0.025      -0.234     ]","[ -9.92279917e-02   2.93060487e-01  -1.07376062e-01 ...,  -5.34176940e-01
   3.40645350e-09  -2.03999965e-01]","[-0.1070178   0.13346962 -0.03649287 ...,  0.36837688 -0.011      -0.171     ]","[-0.07899589  0.11725693  0.19399167 ...,  0.35606083 -0.00250001 -0.1315    ]","[ 0.13292472 -0.16733806 -0.13745448 ..., -0.29917966 -0.007      -0.14100005]"
"[ 0.10015528  0.04737572 -0.01034144 ...,  0.37551489 -0.021      -0.235     ]","[-0.09822799  0.29406049 -0.10837606 ..., -0.53317694 -0.001      -0.20399997]","[-0.1070178   0.13346962 -0.03649287 ...,  0.36737688 -0.012      -0.174     ]","[-0.07699589  0.11525693  0.19599167 ...,  0.35706083 -0.00150001 -0.1295    ]","[ 0.13342472 -0.16783806 -0.13795448 ..., -0.29867966 -0.0075     -0.14150005]"
"[ 0.09815528  0.04537572 -0.01234144 ...,  0.37751489 -0.023      -0.234     ]","[-0.09722799  0.29506048 -0.10837607 ..., -0.53217694 -0.004      -0.20199997]","[-0.1065178   0.13396962 -0.03699287 ...,  0.36587688 -0.0125     -0.1755    ]","[-0.07549589  0.11375693  0.19749167 ...,  0.35656083 -0.00400001 -0.132     ]","[ 0.13792472 -0.17233806 -0.14245448 ..., -0.30117966 -0.006      -0.14000005]"
"[ 0.09715528  0.04437572 -0.01334144 ...,  0.37851489 -0.024      -0.235     ]","[-0.09672799  0.29556048 -0.10887607 ..., -0.53167694 -0.0045     -0.20149997]","[-0.1030178   0.13746962 -0.04049287 ...,  0.36937688 -0.009      -0.179     ]","[-0.07549589  0.11275693  0.19849167 ...,  0.35656083 -0.00700001 -0.132     ]","[ 0.13692472 -0.17133806 -0.14145448 ..., -0.30217966 -0.005      -0.13900005]"
"[ 0.09665528  0.04387572 -0.01384144 ...,  0.37901489 -0.0255     -0.2335    ]","[-0.09422799  0.29806048 -0.11137607 ..., -0.53217694 -0.003      -0.20299997]","[-0.1010178   0.13946962 -0.04249287 ...,  0.37137688 -0.008      -0.179     ]","[-0.07499589  0.11225693  0.19899167 ...,  0.35706083 -0.00750001 -0.1335    ]","[ 0.13642472 -0.17083806 -0.14095448 ..., -0.30267966 -0.0045     -0.13850005]"
"[ 0.09615527  0.04337572 -0.01434144 ...,  0.38051489 -0.024      -0.232     ]","[-0.094228    0.29606052 -0.11037607 ..., -0.53217694 -0.001      -0.20299997]","[-0.1020178   0.13846962 -0.04149287 ...,  0.37137688 -0.006      -0.182     ]","[-0.07749589  0.11475693  0.19649167 ...,  0.35456083 -0.00600001 -0.136     ]","[ 0.13692472 -0.17133806 -0.14145448 ..., -0.30217966 -0.003      -0.13800005]"
"[ 0.09665527  0.04387572 -0.01384144 ...,  0.38201489 -0.0235     -0.2315    ]","[-0.092228    0.29806052 -0.11337607 ..., -0.53017694  0.002      -0.20599997]","[-0.1025178   0.13796962 -0.04099287 ...,  0.37187688 -0.0065     -0.1815    ]","[-0.07999589  0.11725693  0.19399167 ...,  0.35206083 -0.00450001 -0.1375    ]","[ 0.13542473 -0.16983806 -0.13995449 ..., -0.30167966 -0.0045     -0.14050005]"
"[ 0.09565527  0.04287572 -0.01484143 ...,  0.38501489 -0.0265     -0.2335    ]","[-0.09172799  0.29856052 -0.11487607 ..., -0.52967694  0.0015     -0.20849997]","[-0.1050178   0.13546962 -0.03849287 ...,  0.37237688 -0.003      -0.177     ]","[-0.07849589  0.11575693  0.19549167 ...,  0.35056083 -0.00700001 -0.141     ]","[ 0.13492473 -0.16933806 -0.13945449 ..., -0.30217966 -0.005      -0.14000005]"
"[ 0.09515527  0.04437572 -0.01334143 ...,  0.38451489 -0.026      -0.236     ]","[-0.09522799  0.29506052 -0.11637607 ..., -0.53217694  0.004      -0.20699997]","[-0.1060178   0.13446962 -0.03749287 ...,  0.37137688 -0.004      -0.176     ]","[-0.07649589  0.11375693  0.19749167 ...,  0.34956083 -0.00800001 -0.143     ]","[ 0.13692473 -0.17133806 -0.14145449 ..., -0.30017966 -0.003      -0.13800005]"
"[ 0.09715527  0.04637572 -0.01134143 ...,  0.38151489 -0.026      -0.237     ]","[-0.09722799  0.29306052 -0.11637606 ..., -0.53317694  0.006      -0.20599997]","[-0.1050178   0.13546962 -0.03849287 ...,  0.37037688 -0.004      -0.173     ]","[-0.07449589  0.11175693  0.19949167 ...,  0.34756083 -0.00700001 -0.147     ]","[ 0.14042473 -0.17483806 -0.14495449 ..., -0.29667966  0.0005     -0.13450005]"
"[ 0.09665527  0.04587572 -0.01184143 ...,  0.38201489 -0.0255     -0.2385    ]","[-0.09772799  0.29256052 -0.11687606 ..., -0.53167694  0.0055     -0.20449997]","[-0.1080178   0.13246962 -0.03549287 ...,  0.36937688 -0.005      -0.176     ]","[-0.07399589  0.11125693  0.19999167 ...,  0.34706083 -0.00550001 -0.1485    ]","[  1.41924726e-01  -1.76338064e-01  -1.46454485e-01 ...,  -2.97179664e-01
   6.63320535e-11  -1.33000056e-01]"
"[ 0.09715527  0.04637572 -0.01134142 ...,  0.38151489 -0.026      -0.24      ]","[-0.096728    0.29456052 -0.11787606 ..., -0.52967694  0.0045     -0.20249997]","[-0.1080178   0.13246962 -0.03549287 ...,  0.37037688 -0.005      -0.176     ]","[-0.07299589  0.11025693  0.20099167 ...,  0.34806083 -0.00650001 -0.1495    ]","[ 0.14092473 -0.17533806 -0.14545448 ..., -0.29917966 -0.002      -0.13200006]"
"[ 0.09715527  0.04637572 -0.01134142 ...,  0.38151489 -0.027      -0.242     ]","[-0.095228    0.29606052 -0.11637607 ..., -0.52817694  0.003      -0.20399997]","[-0.1060178   0.13446962 -0.03749287 ...,  0.37137688 -0.004      -0.178     ]","[-0.07149589  0.10875693  0.20249167 ...,  0.34756083 -0.00800001 -0.151     ]","[ 0.13942473 -0.17383806 -0.14495448 ..., -0.30167966 -0.0055     -0.12950006]"
"[ 0.09715527  0.04637572 -0.01134142 ...,  0.38451489 -0.025      -0.243     ]","[-0.093228    0.29706052 -0.11437607 ..., -0.53017694  0.003      -0.20399997]","[-0.1070178   0.13346962 -0.03649287 ...,  0.37037688 -0.003      -0.179     ]","[-0.07049589  0.10775693  0.20349167 ...,  0.35056083 -0.00500001 -0.153     ]","[ 0.14192473 -0.17633806 -0.14745448 ..., -0.29917966 -0.003      -0.13200006]"
"[ 0.09565527  0.04487572 -0.01284142 ...,  0.38401489 -0.0245     -0.2445    ]","[-0.090728    0.29856052 -0.11187607 ..., -0.53367694  0.0015     -0.20649997]","[-0.1080178   0.13246962 -0.03549287 ...,  0.37137688 -0.005      -0.177     ]","[-0.07099589  0.10825693  0.20299167 ...,  0.35206083 -0.00350001 -0.1545    ]","[  1.42924725e-01  -1.78338063e-01  -1.50454476e-01 ...,  -2.96179664e-01
   8.69889459e-11  -1.35000056e-01]"
